report_event,duid,participant,region,issue_time,effective_time,cancellation_time,directed_resource_type,reason,direction_instruction,market_notice,directed_mwh,compensation_payment,retained_trading_amount,additional_compensation,ie_fee,cra,source_format,source_file
2023-05-13T14:29:59Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-19T17:00:00Z,2023-05-20T10:30:00Z,2023-05-20T15:59:59Z,,System security,Synchronise,MN 107957,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-20T15:00:00Z,2023-05-21T00:30:00Z,2023-05-21T13:30:00Z,,System security,Synchronise,MN 107962,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-05-23T15:59:59Z,2023-05-24T10:30:00Z,2023-05-25T14:29:59Z,,System security,Remain,MN 108011,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-23T21:00:00Z,2023-05-24T10:30:00Z,2023-05-24T10:15:00Z,,System security,Synchronise,MN 108011,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,QPS5,Origin Energy Electricity Limited,SA1,2023-05-24T10:20:00Z,2023-05-24T10:50:00Z,2023-05-24T17:00:00Z,,System security,Synchronise,MN 108011. Unit was directed to synchronise due to failed start of MINTARO.,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-24T16:30:00Z,2023-05-24T17:00:00Z,2023-05-25T14:29:59Z,,System security,Synchronise,MN 108011,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-26T17:00:00Z,2023-05-27T08:29:59Z,2023-05-27T16:40:00Z,,System security,Synchronise,MN 108188,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-05-26T17:00:00Z,2023-05-27T03:00:00Z,2023-05-26T18:00:00Z,,System security,Remain,MN 108188,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-20T15:00:00Z,PPCCGT,Pelican Point Power Limited,SA1,2023-05-26T19:20:00Z,2023-05-27T09:00:00Z,2023-05-27T15:59:59Z,,System security,Remain,MN 108188,,,,,,,old,System security energy directions to SA generators 2 May 2023 to 27 May 2023.xlsx
2023-05-27T14:45:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-27T14:45:00Z,2023-05-27T22:30:00Z,2023-05-29T06:00:00Z,,System security,Synchronise,MN 108216,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-05-27T14:45:00Z,2023-05-28T00:59:59Z,2023-05-28T15:00:00Z,,System security,Synchronise,MN 108216,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-05-30T16:30:00Z,2023-05-31T12:00:00Z,2023-05-31T15:00:00Z,,System security,Synchronise,MN 108269,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-05-30T21:59:59Z,2023-05-31T09:30:00Z,2023-05-31T15:30:00Z,,System security,Synchronise,MN 108269,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,OSB-AG,Origin Energy Electricity Limited,SA1,2023-05-30T22:30:00Z,2023-05-31T09:30:00Z,2023-05-31T12:00:00Z,,System security,Remain,MN 108269,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-01T21:00:00Z,2023-06-02T10:30:00Z,2023-06-02T08:19:59Z,,System security,Synchronise,MN 108321,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-02T21:00:00Z,2023-06-03T10:30:00Z,2023-06-02T23:29:59Z,,System security,Synchronise,MN 108330,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-06-02T23:29:59Z,2023-06-03T10:30:00Z,2023-06-03T09:59:59Z,,System security,Synchronise,MN 108330,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-03T10:20:00Z,2023-06-03T20:00:00Z,2023-06-05T15:00:00Z,,System security,Synchronise,MN 108335,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-05-27T14:45:00Z,QPS5,Origin Energy Electricity Limited,SA1,2023-06-03T11:25:00Z,2023-06-03T13:30:00Z,2023-06-03T15:30:00Z,,System security,Synchronise,MN 108330,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-06-03T15:00:00Z,2023-06-04T00:00:00Z,2023-06-05T05:29:59Z,,System security,Synchronise,MN 108335,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-05T14:00:00Z,2023-06-05T21:00:00Z,2023-06-06T15:00:00Z,,System security,Synchronise,MN 108357,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-06-05T14:00:00Z,2023-06-06T00:30:00Z,2023-06-06T06:59:59Z,,System security,Synchronise,MN 108357,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-06T17:00:00Z,2023-06-07T02:00:00Z,2023-06-07T01:44:59Z,,System security,Synchronise,MN 108368,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,DRYCGT1,Synergen Power Pty Limited,SA1,2023-06-07T00:00:00Z,2023-06-07T00:14:59Z,2023-06-07T15:00:00Z,,System security,Synchronise,MN 108368. Unit was directed to synchronise due to failed start of MINTARO.,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2023-06-07T00:00:00Z,2023-06-07T00:14:59Z,2023-06-07T15:00:00Z,,System security,Synchronise,MN 108368. Unit was directed to synchronise due to failed start of MINTARO.,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,BARKIPS1,AGL SA Generation Pty Limited,SA1,2023-06-07T15:59:59Z,2023-06-07T15:59:59Z,2023-06-07T17:00:00Z,,System security,Remain,"A possible intervention notice was not issued as there was rebidding activity. TORRB2 was scheduled to synchronise at 1600 hrs, however synchronisation was delayed to 1630hrs which created a system security gap.",,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-07T17:00:00Z,2023-06-07T21:30:00Z,2023-06-09T15:30:00Z,,System security,Synchronise,MN 108389,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-06-07T17:00:00Z,2023-06-07T21:00:00Z,2023-06-07T23:00:00Z,,System security,Remain,MN 108389,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-07T23:00:00Z,2023-06-07T23:00:00Z,2023-06-09T03:59:59Z,,System security,Remain,MN 108389,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-03T10:20:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-09T21:00:00Z,2023-06-10T10:30:00Z,2023-06-10T15:30:00Z,,System security,Synchronise,MN 108448,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-10T14:00:00Z,2023-06-11T09:30:00Z,2023-06-13T15:30:00Z,,System security,Synchronise,MN 108452,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-10T18:59:59Z,2023-06-11T02:00:00Z,2023-06-11T15:24:59Z,,System security,Synchronise,MN 108452,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-11T15:00:00Z,2023-06-12T00:30:00Z,2023-06-13T03:59:59Z,,System security,Synchronise,MN 108452,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-13T06:30:00Z,2023-06-13T09:59:59Z,2023-06-13T15:30:00Z,,System security,Remain,MN 108452,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-13T17:00:00Z,2023-06-13T20:00:00Z,2023-06-14T06:00:00Z,,System security,Remain,MN 108495,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-14T06:30:00Z,2023-06-14T09:00:00Z,2023-06-14T15:20:00Z,,System security,Remain,MN 108496,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-14T14:29:59Z,2023-06-14T23:29:59Z,2023-06-15T14:29:59Z,,System security,Remain,MN 108516,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-10T14:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-14T14:29:59Z,2023-06-14T23:29:59Z,2023-06-15T14:29:59Z,,System security,Remain,MN 108516,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-15T14:00:00Z,2023-06-16T00:00:00Z,2023-06-16T02:29:59Z,,System security,Remain,MN 108532,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-15T15:00:00Z,2023-06-16T00:00:00Z,2023-06-17T19:30:00Z,,System security,Remain,MN 108532,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,DRYCGT1,Synergen Power Pty Limited,SA1,2023-06-16T02:45:00Z,2023-06-16T02:45:00Z,2023-06-16T21:00:00Z,,System security,Synchronise,MN 108532. Unit was directed to synchronise due to MINTARO trip.,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2023-06-16T02:45:00Z,2023-06-16T02:45:00Z,2023-06-16T21:00:00Z,,System security,Synchronise,MN 108532. Unit was directed to synchronise due to MINTARO trip.,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2023-06-16T04:44:59Z,2023-06-16T21:00:00Z,2023-06-19T05:00:00Z,,System security,Synchronise,MN 108532. Unit was directed to synchronise due to MINTARO trip.,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-17T17:45:00Z,2023-06-18T09:30:00Z,2023-06-19T12:30:00Z,,System security,Synchronise,MN 108532,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-22T15:59:59Z,2023-06-22T22:30:00Z,2023-06-23T06:30:00Z,,System security,Synchronise,MN 108653,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-22T17:00:00Z,2023-06-22T23:29:59Z,2023-06-23T06:30:00Z,,System security,Remain,MN 108653,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-15T14:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-23T08:00:00Z,2023-06-23T09:30:00Z,2023-06-23T11:00:00Z,,System security,Synchronise,MN 108688,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-23T15:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2023-06-23T15:59:59Z,2023-06-24T00:59:59Z,2023-06-26T03:00:00Z,,System security,Synchronise,MN 108700,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-06-23T15:59:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-06-23T15:59:59Z,2023-06-24T00:30:00Z,2023-06-26T03:00:00Z,,System security,Remain,MN 108700,,,,,,,old,System security energy directions report 27 May 2023 to 26 June 2023.xlsx
2023-07-04T15:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-04T15:59:59Z,2023-07-05T00:30:00Z,2023-07-09T16:40:00Z,,System security,Synchronise,MN 108808,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-07-04T15:59:59Z,2023-07-05T00:59:59Z,2023-07-09T14:00:00Z,,System security,Remain,MN 108808,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-09T18:00:00Z,2023-07-10T10:30:00Z,2023-07-10T09:30:00Z,,System security,Synchronise,MN 108850,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-11T17:00:00Z,2023-07-12T09:30:00Z,2023-07-12T08:25:00Z,,System security,Synchronise,MN 108867,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-12T17:00:00Z,2023-07-13T02:29:59Z,2023-07-15T15:00:00Z,,System security,Synchronise,MN 108874,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2023-07-12T17:00:00Z,2023-07-13T02:29:59Z,2023-07-13T16:30:00Z,,System security,Remain,MN 108874,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,PPCCGT,Pelican Point Power Limited,SA1,2023-07-13T17:00:00Z,2023-07-14T00:30:00Z,2023-07-14T03:59:59Z,,System security,Remain,MN 108874,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-04T15:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-07-13T17:00:00Z,2023-07-14T03:59:59Z,2023-07-15T05:00:00Z,,System security,Synchronise,MN 108874,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-15T15:00:00Z,2023-07-16T09:30:00Z,2023-07-16T14:29:59Z,,System security,Synchronise,MN 108914,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-16T17:00:00Z,2023-07-17T09:59:59Z,2023-07-17T15:30:00Z,,System security,Synchronise,MN 108926,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-17T18:59:59Z,2023-07-18T02:29:59Z,2023-07-18T15:30:00Z,,System security,Synchronise,MN 108939,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-18T17:00:00Z,2023-07-19T09:30:00Z,2023-07-20T15:00:00Z,,System security,Synchronise,MN 108967,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,PPCCGT,Pelican Point Power Limited,SA1,2023-07-18T17:00:00Z,2023-07-19T09:59:59Z,2023-07-19T15:00:00Z,,System security,Remain,MN 108967,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-07-19T15:00:00Z,2023-07-19T21:59:59Z,2023-07-20T15:00:00Z,,System security,Synchronise,MN 108967,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-21T17:00:00Z,2023-07-22T10:30:00Z,2023-07-22T15:00:00Z,,System security,Synchronise,MN 109013,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-15T15:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-07-21T17:00:00Z,2023-07-22T10:30:00Z,2023-07-22T15:30:00Z,,System security,Synchronise,MN 109013,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-22T17:00:00Z,2023-07-23T00:59:59Z,2023-07-23T15:30:00Z,,System security,Synchronise,MN 109022,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-07-22T17:00:00Z,2023-07-23T00:30:00Z,2023-07-23T15:30:00Z,,System security,Remain,MN 109022,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-25T21:00:00Z,2023-07-26T09:59:59Z,2023-07-26T12:30:00Z,,System security,Synchronise,MN 109037,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-26T15:59:59Z,2023-07-27T00:30:00Z,2023-07-28T03:59:59Z,,System security,Synchronise,MN 109050,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-07-26T15:59:59Z,2023-07-27T01:30:00Z,2023-07-27T16:50:00Z,,System security,Remain,MN 109050,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-27T16:15:00Z,2023-07-28T11:00:00Z,2023-07-28T14:00:00Z,,System security,Remain,MN 109050,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-22T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2023-07-27T17:00:00Z,2023-07-27T20:29:59Z,2023-07-28T14:00:00Z,,System security,Remain,MN 109050,,,,,,,old,System security energy directions report 4 Jul 2023 to 27 Jul 2023.xlsx
2023-07-28T15:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-07-28T15:00:00Z,2023-07-29T08:29:59Z,2023-07-29T16:30:00Z,,System security,Synchronise,MN 109087,,,,,,,old,System security energy directions report 28 Jul 2023 to 2 Sep 2023.xlsx
2023-07-28T15:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2023-07-28T15:20:00Z,2023-07-29T02:00:00Z,2023-07-29T16:30:00Z,,System security,Synchronise,MN 109087,,,,,,,old,System security energy directions report 28 Jul 2023 to 2 Sep 2023.xlsx
2023-07-28T15:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2023-07-29T15:30:00Z,2023-07-30T00:30:00Z,2023-07-30T15:59:59Z,,System security,Synchronise,A possible intervention notice was not issued as TORRB2 was already directed for expected continuation of intervention event that started on 28/7/2023. Rebidding of unit resulted in the removal of direction requirements between 29/7/2023 1630 hrs and 30/7/2023 0030 hrs.,,,,,,,old,System security energy directions report 28 Jul 2023 to 2 Sep 2023.xlsx
